xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2523.58,6,6,308.78,585.79,171.26,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2608.47,6,6,294,563.57,166.84,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,310,4,4,211.47,236.55,79,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,431,4,4,178.55,663.51,137.33,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,575.3,4,4,187.51,641.18,144.52,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,928.7,4,4,182.13,632.86,140.85,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1046,6,6,187.28,670.09,144.51,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1191,6,6,219.91,246.77,83.44,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1206,6,6,194.71,709.43,151.35,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1218.8,6,6,204.3,214.65,75.55,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1232.2,6,6,216.08,236.57,81.24,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1250,6,6,184.61,673.23,142.63,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1272,6,6,193.59,718.19,149.74,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1284.6,6,6,187.44,694.04,144.92,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1351.2,6,6,228.57,271.97,88.6,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1651.84,6,6,189.37,709.2,145.86,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1734.68,6,6,199.28,787.39,154.38,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1959.14,6,6,198.5,771.07,156.03,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2094.82,6,6,235.1,276.14,91.94,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2198.23,6,6,235.16,270.01,91.06,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2298.07,6,6,258.78,324.74,104.72,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2421.36,6,6,275.45,356.07,112,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2601.69,6,6,246.56,292.67,96.33,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2619.66,6,6,191.2,681.55,148.18,,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_zhang_2019_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,16.59,4,4,191.26,198.57,70.2,,"Zhang, Yi Ge, et al. ""Refining the alkenone-pCO2 method I: Lessons from the Quaternary glacial cycles."" Geochimica et Cosmochimica Acta (2019).",Zhang 2019,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_zhang_2019_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,115.89,4,4,248.14,206.16,95.95,,"Zhang, Yi Ge, et al. ""Refining the alkenone-pCO2 method I: Lessons from the Quaternary glacial cycles."" Geochimica et Cosmochimica Acta (2019).",Zhang 2019,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_zhang_2019_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,132.5,4,4,244.32,191.6,95.98,,"Zhang, Yi Ge, et al. ""Refining the alkenone-pCO2 method I: Lessons from the Quaternary glacial cycles."" Geochimica et Cosmochimica Acta (2019).",Zhang 2019,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_zhang_2019_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,153.69,4,4,188.28,195.85,67,,"Zhang, Yi Ge, et al. ""Refining the alkenone-pCO2 method I: Lessons from the Quaternary glacial cycles."" Geochimica et Cosmochimica Acta (2019).",Zhang 2019,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_zhang_2019_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,165.54,4,4,241.34,195.35,96.17,,"Zhang, Yi Ge, et al. ""Refining the alkenone-pCO2 method I: Lessons from the Quaternary glacial cycles."" Geochimica et Cosmochimica Acta (2019).",Zhang 2019,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
